SK_precision,SK_accuracy,SK_TP,SK_FP,msSK_precision,msSK_accuracy,msSK_TP,msSK_FP,ConvRFI_precision,ConvRFI_accuracy,ConvRFI_TP,ConvRFI_FP,AOFlagger_precision,AOFlagger_accuracy,AOFlagger_TP,AOFlagger_FP
2.040736264334218,0.9909774868457624,0.49628213299341406,0.004518480119461187,-inf,0.0,0.0,0.015061600398203956,1.0337300418871265,0.9153089232628139,0.8382196728277034,0.07755821540667611,1.410366361644876,0.9625827626609279,0.6355428085829615,0.024704635310684193
2.109155439450027,0.9922824426120274,0.47521303392464764,0.003696008014786611,-inf,0.0,0.0,0.006023983758968445,1.0315988939101401,0.9149277523430102,0.836272040302267,0.07775864480995505,1.410984246801968,0.9626339717968909,0.6419422262715043,0.0249179148403135
1.7604600608240695,0.9829366048646873,0.49885217019913514,0.008659878625018616,-0.03057071773558879,0.4824093431236991,0.013880732475575249,0.014893031286325941,1.0324234499817297,0.9150754142470658,0.8149057711814639,0.07562823125589516,1.451428973319509,0.9658431638106779,0.636538358870322,0.022511042441270845
1.8402776282287294,0.9857605309123526,0.4952825188169193,0.007154435479191141,-inf,0.0,0.0,0.01204957554390087,1.023838489768943,0.9135265685756543,0.8142690554436552,0.07707782318434277,1.4500265207874352,0.965736469430795,0.6346867380472808,0.022518160118535635
1.9141895327684277,0.9879620994373778,0.49447002169656556,0.006024908198169444,0.2171118821101138,0.6224401977746427,0.03164523469333757,0.019195367835991475,1.0305834887866094,0.9147455931583146,0.8298671746838122,0.07734372733163754,1.4264118938672667,0.9638909543132179,0.6341218182780336,0.023755315479126567
1.849078165880416,0.9860421884315709,0.5320859915295126,0.00753188463445249,0.4251784433348423,0.7269116443150607,0.042727711360102935,0.016052075281454466,1.037389473149416,0.9159598242515626,0.8199217284082989,0.07522859008767106,1.4379331202072267,0.9648030096301974,0.6400042888543398,0.023348004272989074
2.1468772496808994,0.9929199392789049,0.5280570182437104,0.0037653345506195716,-inf,0.0,0.0,0.013555204382230459,1.0321055644360126,0.9150185147089464,0.8212329131429179,0.07627123561645426,1.4130085461784363,0.9628012703809858,0.6404446571990852,0.024744179688985946
1.8652056727249644,0.9865441586879051,0.4969155498830036,0.006777615300698652,0.37229015082207007,0.7020815452975111,0.031057221867687727,0.013178696418025156,1.0331706522262216,0.9152090227319362,0.8292916400765794,0.07683102641670987,1.4503777018300368,0.9657632163610552,0.6369389491597532,0.022579800746362965
1.9970241211322344,0.9900316118379782,0.5236010758926217,0.005272012230862035,-inf,0.0,0.0,0.009037735252906345,1.037862106437694,0.9160435592038748,0.8464743420705659,0.07758034240997246,1.4389311249159056,0.9648809618773021,0.6316122567375139,0.022988965270877355
1.8994352663919993,0.987551288745042,0.5375494071146245,0.0067761517105077405,-inf,0.0,0.0,0.00602324596489577,1.0303002454466803,0.9146947175010416,0.8340462396448102,0.0777839302324532,1.4253140155783768,0.9638028650121863,0.6486003573555688,0.024359208237098272
2.0158470125161094,0.990450388275443,0.4685995506579651,0.004518089766088281,0.2468391415723354,0.6383865439417611,0.03123997004386434,0.017695851583845765,1.032186505976671,0.9150330060227894,0.829036054348989,0.07698159626277644,1.440707112323574,0.9650192696150333,0.6418102064833636,0.023264809831487113
1.7091664914590714,0.9808384346740676,0.5010725010725011,0.009788904189424064,0.4294251714408903,0.7288484628656418,0.03137065637065637,0.011670741078842454,1.0342191819230808,0.9153961904761171,0.8281853281853282,0.07654350595431501,1.4054428083882196,0.9621722911731132,0.6417846417846418,0.02523169995822438
1.977870411934032,0.9895868172733568,0.5009113326900396,0.00527096879839189,-inf,0.0,0.0,0.013553919767293433,1.0216533382031532,0.9131282736517735,0.8361745470140453,0.07955062670117037,1.4267689593972732,0.9639195593096892,0.6428111933097459,0.024061044213989986
2.1015045134482464,0.992146355694084,0.5232974910394266,0.004142324705639597,0.4437248639513196,0.7353063814431375,0.036422095720008436,0.013111128306315369,1.0393741344625438,0.9163109316329017,0.8390259329538267,0.07663042777369392,1.4436472109777476,0.9652470811667208,0.6342504743833017,0.022835661134109696
1.840930506334787,0.985781616995163,0.4960186856354178,0.007154306317273111,0.6792875582764596,0.8269433801977745,0.09523303960080688,0.019929669093989893,1.0439597774592309,0.9171170868031239,0.8365006900944899,0.07559734202303872,1.4626673987356689,0.9666866489172694,0.6356831935449623,0.02190651689218378
1.867866547942158,0.9866252498494991,0.5277482458005528,0.007154186385382145,-inf,0.0,0.0,0.01204915601748572,1.0337390502467665,0.9153105311775457,0.8302147565383797,0.07681594862603,1.4358571038931087,0.9646403215205139,0.6363491388475441,0.023325897174689553
2.039966498278017,0.9909616253643792,0.49541381687079156,0.004518576261613186,-inf,0.0,0.0,0.015061920872043952,1.03557795734257,0.9156381807842507,0.8303907534065001,0.076507594470676,1.3771710039301461,0.9597303170740422,0.63793012035417,0.026767148248374686
1.8659543299764028,0.9865670231980198,0.4977626251864479,0.006777475467756702,0.9665186556349525,0.9025154098189793,0.10030897080758576,0.010834805482843548,1.0273905285630305,0.9141704834655259,0.8383763051353079,0.07871336281930601,1.4377031688961912,0.964785024953188,0.6369060302578308,0.023247282433495376
1.753429250993439,0.9826629449325569,0.46947853582721477,0.00828297766858161,0.32869606573346477,0.68066958804371,0.03129856905514765,0.014683460412485583,1.0356500990566688,0.9156510112372831,0.8124765528699287,0.07484464581696089,1.4272560658584184,0.9639585468862168,0.643603622916555,0.024063700533738887
1.7957651481862673,0.9842478682824326,0.5645845641548956,0.009035742628320633,-inf,0.0,0.0,0.013553613942480948,1.0259657667674342,0.9139127256061491,0.826897255491702,0.07789073172366977,1.4486802273046882,0.9656337451052895,0.6428379612224072,0.022878170262117765
1.7793899204976362,0.9836524839477376,0.49842641489304956,0.008283447611126692,-inf,0.0,0.0,0.01355473245457095,1.0351957353036156,0.915570172767364,0.8212514002240359,0.07573216766760474,1.4536271930967333,0.9660097531866758,0.6388222115538487,0.022477748872534325
2.097456584230134,0.9920733949648086,0.47119573987413266,0.0037648248034909725,0.2878968695948658,0.6599131120634864,0.031413049324942176,0.01618874665501118,1.0270620673385689,0.9141111226721519,0.8191060190414717,0.07696230211300792,1.4022514529284118,0.9619039240831263,0.6449895110537357,0.0255447230887551
1.8212283043448327,0.9851315423436653,0.49893208030756087,0.00753031467431389,-inf,0.0,0.0,0.010542440544039447,1.0266275058399303,0.9140325298630417,0.8133276377616403,0.07649587637905335,1.4538898035262688,0.9660296023000844,0.6398974797095258,0.022501972839289675
1.9120313876886912,0.9879028559197652,0.4920484465508162,0.006025269505713818,-inf,0.0,0.0,0.010544221634999181,1.0411176987907067,0.9166182860249863,0.8391785150078989,0.07633727580954887,1.4449384431892371,0.9653466788363401,0.631332280147446,0.022663112376692832
1.790905486431483,0.9840734384867651,0.46531392754700945,0.0075307904879926444,0.5572102165399466,0.7829640779551327,0.062466801232338255,0.017315660046706375,1.0404343571428885,0.9164979494599138,0.8378837777541698,0.0763395200152679,1.4040251599473277,0.9620533033763619,0.6348135557208117,0.025039233613115955
1.836033003333087,0.9856226882870754,0.4646475362011351,0.0067778294310736915,-inf,0.0,0.0,0.009037105908098255,1.0304307864975344,0.9147181684680159,0.8378507399352888,0.0781152579179452,1.4316709777842695,0.9643100677772198,0.6349652575186973,0.02350060189343359
2.031486721022481,0.9907850554499769,0.5263213698775381,0.004895130595920252,-inf,0.0,0.0,0.012049552236111389,1.0358577418222488,0.9156879307573115,0.8462068599904575,0.07791459183495827,1.4204824812611678,0.9634127386070893,0.6345756242379261,0.024099104472222778
1.7812388821605305,0.9837208031946534,0.5233802519900891,0.008661207629755297,-inf,0.0,0.0,0.012050375832703023,1.0376807480083934,0.9160114374661077,0.8307238125362434,0.07616858919425364,1.4214398551851484,0.9634903625970479,0.6300806579155465,0.023875709865020057
2.2395987180317025,0.9942732655657691,0.5230493651546283,0.003012617269286844,-inf,0.0,0.0,0.013556777711790799,1.0356321728304976,0.9156478232111633,0.83894420736526,0.07728601357612243,1.4140462419666784,0.9628867515234365,0.6301564722617354,0.024288581909723363
1.6485761394576657,0.9780326725491468,0.46935276468066867,0.01054200555982485,0.5414928722021488,0.7767512289465709,0.07543934847835405,0.02168228540778066,1.0313142050894542,0.9148767160718384,0.812473210458637,0.07559530870437514,1.4480535260941674,0.9655858255587878,0.642038148306901,0.022882702136767564
1.7518449053856542,0.9826006847460075,0.5410510764035458,0.009580614376724871,-inf,0.0,0.0,0.01355652420623662,1.0341200673289415,0.9153785140896955,0.847298438159561,0.07832787392638828,1.401154499810697,0.9618112576499191,0.6300654284508231,0.025016765107941503
2.1201043210460813,0.9924731296327046,0.4964930924548353,0.003765380677407458,0.8960491979151481,0.8872775786337396,0.06493092454835282,0.008249020614169695,1.0402768339020259,0.9164701872154939,0.8230605738575983,0.07501618339982927,1.4389236893840274,0.9648803817176324,0.6346439957492029,0.023099707796143322
1.7573146637339803,0.9828147053684354,0.4307238436413444,0.007531548029739298,0.772078268929783,0.8554220188657755,0.0997260562638289,0.01685506283812975,1.038918506983291,0.9162304444211328,0.8391107364871984,0.07671861801252249,1.4255673718241928,0.9638232116291994,0.6317564008007586,0.023712769455961725
1.640096277202123,0.9776092306450962,0.49324324324324326,0.011297045229448664,-inf,0.0,0.0,0.021087817761637505,1.0311349865751445,0.9148445732604596,0.8243243243243243,0.07672963436777815,1.4306098124844933,0.9642258790534409,0.631176097972973,0.02341751093595246
2.149244872750404,0.9929581612350616,0.5309090909090909,0.003765089369295954,-inf,0.0,0.0,0.006024142990873526,1.0419018500666657,0.9167561809205933,0.812620320855615,0.0737880151531953,1.4285466178008932,0.9640616455790467,0.6406417112299465,0.02388188450459418
1.8894218985894315,0.9872646267418889,0.4962294211364843,0.006401188423700903,-inf,0.0,0.0,0.012049295856378171,1.0329183984640626,0.9151639381535062,0.8314391927774828,0.07707474457788134,1.399000858590163,0.961628696198339,0.6340414232607541,0.02529978168388394
2.191116120456369,0.9936012373196073,0.4677238507127983,0.00301212781170075,0.6876659270143576,0.8296868179834134,0.06236318009503978,0.012801543199728186,1.0303640133238032,0.9147061737726192,0.8204388915585455,0.07650366232706216,1.4162516468906894,0.9630677969769937,0.6417854663890223,0.024611508365553172
1.8398789120445853,0.9857476383729095,0.5209360898310421,0.007531917143752571,-inf,0.0,0.0,0.013557450858754629,1.0309949415897781,0.9148194485541328,0.802130338965264,0.07468785749200056,1.425870037098368,0.9638475037424317,0.6281876377374331,0.023562390455100616
2.0016150994291912,0.9901353998013982,0.5290982732892774,0.005271342619217706,0.4966045565842685,0.7583169441367621,0.031869537412065656,0.010157134494025898,1.0362179531277957,0.9157519426298375,0.8391600937966318,0.07720170106535794,1.417289859098724,0.963152731292703,0.636005116179919,0.024331604587409125
1.8593305325788874,0.9863633902510639,0.4903185181298211,0.006778721058078911,0.4095318735291701,0.7197016111797419,0.04124468699165661,0.01606335060471325,1.0386178104674442,0.9161772874564665,0.8464081439890854,0.07743940776470512,1.4285828197442219,0.9640645335562819,0.629165136170436,0.023452104969578943
1.8672127791260285,0.9866053707838126,0.526963906581741,0.007154315542969737,0.2176983671016724,0.6227575080266936,0.031687898089171974,0.019195307140388612,1.0317746791414744,0.9149592515662239,0.8222929936305733,0.07642789718830757,1.400025979482603,0.9617156986669166,0.6347664543524416,0.025268996074668978
1.6017305406536195,0.9755916987039495,0.4966514297863293,0.012425708166073277,-inf,0.0,0.0,0.019579903776842742,1.0322918061288475,0.9150518550090562,0.8385245030296588,0.07784378630773615,1.4081932765157006,0.9624021252432006,0.6354842138832784,0.02482627090777561
1.9374121998900133,0.9885817281325878,0.5216751615784773,0.006025428805599316,-inf,0.0,0.0,0.010544500409798803,1.0401641055582234,0.9164503145732997,0.8237086858283853,0.07509474380642794,1.424617863117021,0.9637469014479135,0.6289737796227208,0.023659996608116917
1.7095348404177306,0.9808543687355484,0.4630021141649049,0.009037496324648326,-inf,0.0,0.0,0.015062493874413878,1.0367801882024203,0.91585176723935,0.830338266384778,0.07629127355449064,1.4233476842782893,0.9636445773747605,0.6355179704016913,0.023976188879546473
2.1196141102260766,0.9924646929209388,0.4959397059604055,0.003765431660961565,-inf,0.0,0.0,0.009037035986307757,1.0362649954248406,0.9157602990909178,0.830741468074943,0.07641891974665867,1.4124509833834635,0.9627552624931252,0.6354227482617696,0.024581692135986242
1.638220613230688,0.9775144976827426,0.4911432325886991,0.011297635299177761,-inf,0.0,0.0,0.013557162359013313,1.0354159815050485,0.9156093668157708,0.8086202365308804,0.07452957149591138,1.4311530688615572,0.9642690027616732,0.6303285151116952,0.023356829233534115
1.9989526202892611,0.9900753403232391,0.5259031677084437,0.005271730089482718,0.21308708552545322,0.6202598138505588,0.031359254158279476,0.019199001363067198,1.0379847996946405,0.9160652839886567,0.8380125013242928,0.07678310983071918,1.455588900467677,0.9661577566203569,0.6344422078610022,0.022223024616451977
1.8921553581740314,0.9873435204358956,0.5265603548421164,0.006749829448806916,-inf,0.0,0.0,0.018075202436850922,1.0284635969900253,0.9143641535489865,0.8136550850142571,0.0762038206046475,1.4251147255791252,0.9637868526266566,0.6325905586651177,0.02376883961997712
1.8778059449956104,0.9869239152123249,0.42638852672750976,0.005649364091842151,0.7112484776105159,0.837223115182363,0.09470664928292047,0.018413315473775924,1.044435243472017,0.9172002682817469,0.8411994784876141,0.07593880371490833,1.4002089654291239,0.961731208830242,0.6249282920469361,0.024866875572755878
1.9429209539975887,0.9887240242585874,0.5282536979887198,0.006024508090919524,-inf,0.0,0.0,0.007530635113649405,1.03886337770158,0.9162207009904685,0.8371820793870384,0.07655200071179975,1.4365410327300911,0.964693997820146,0.6393529849952112,0.02339912752950036
1.7925221802374975,0.984131677043171,0.4904729410529631,0.007908477302141363,-inf,0.0,0.0,0.010544636402855152,1.0329607452238907,0.9151715081851025,0.8242087029552254,0.07639702567998137,1.451261143569219,0.9658304127278086,0.6305180830402604,0.02230675528666618
1.9388579526163217,0.988619244127832,0.49070475790358153,0.0056488795743994845,-inf,0.0,0.0,0.012050943092052234,1.0415228009518305,0.9166895501261979,0.8250183804222245,0.0749792036111559,1.429277096679213,0.964119875659048,0.6281903161432623,0.023378365307109465
1.780174106855167,0.9836814940467276,0.5221141204312385,0.008661464543257993,-inf,0.0,0.0,0.024101466555152676,1.0437528421177205,0.917080860295724,0.8325532474362346,0.07527645818837912,1.4082359305210463,0.9624056789014075,0.6283986326584275,0.0245470496402771
1.9407087749774175,0.988667093531641,0.49277502373167387,0.00564858817536416,0.4364224916360492,0.7320208706569412,0.039816475055373904,0.014576065719646899,1.033453902597637,0.9152596213322093,0.8227507646872693,0.07617533836719692,1.4280561498987485,0.9640224969198056,0.6335302183313997,0.023643468336310234
1.8574885663986618,0.9863062243787077,0.46110116854405725,0.006401881874704184,-inf,0.0,0.0,0.010544276028924538,1.0329397073036382,0.9151677474610816,0.8396673334035162,0.0778336774581279,1.451398028401694,0.9658408130756161,0.631698073481419,0.022341458633448413
1.8604974947417987,0.9863994853604475,0.5189754312598014,0.007155653520883339,0.4843282121578453,0.7530985676379414,0.03099843178254051,0.010162756293763568,1.0382598228776907,0.9161139626488306,0.8255096706743336,0.0755896513876009,1.407401713922279,0.9623361187172087,0.6267119707266074,0.024528233747908957
2.110035759432046,0.9922979499811528,0.4852513502285002,0.0037664394764133175,0.4145540829418486,0.7220285060759815,0.030328209389281262,0.011675962376881285,1.0427076872576826,0.9168976732859441,0.8561487328624844,0.07759639247331246,1.4399654076034905,0.9649615721771204,0.6251038637307852,0.022697957351522313
